id,type,subtype,name,address,phone,email,url,photos,source
2e2eb384-6e56-489b-8893-2d6a8a640f0d,hotel,5-star | luxury | Standard | BB,"Uma Hotel and Resort, Bhutan Eco Ventures Pvt. Ltd",Punakha,584646/08271597,uma.punakha@comohotels.com,,https://res.cloudinary.com/dvivq8oji/image/upload/v1774148550/hotels/uma-hotel-and-resort-bhutan-eco-ventures-pvt-ltd.jpg,hotels.json + source/library_hotels_rows.csv
43c46bb9-ef85-4361-a39a-6b0a2b500f5d,hotel,5-star | luxury | Standard | BB,"Uma Hotel and Resort, Bhutan Eco Ventures Pvt. Ltd",Paro,08-271597,res.uma.bhutan@comohotels.com,https://wa.me/97508271597,https://res.cloudinary.com/dvivq8oji/image/upload/v1774148550/hotels/uma-hotel-and-resort-bhutan-eco-ventures-pvt-ltd.jpg,hotels.json + source/library_hotels_rows.csv
61d60623-84e4-4d41-afb3-998333c411a7,hotel,3-star | standard | Standard | BB,Wangchuk Hotel,Mongar,04641522/17333498,mongar@wangchukhotel.com,https://wa.me/97504641522,https://res.cloudinary.com/dvivq8oji/image/upload/v1774155110/hotels/wangchuk-hotel.jpg,hotels.json + source/library_hotels_rows.csv
06302b4e-20a1-49c7-912c-6e36366f2530,hotel,1-star | basic | Standard | BB,Wangjur Food and Lodging,Pemagatshel,,,,https://res.cloudinary.com/dvivq8oji/image/upload/v1774155228/hotels/wangjur-food-and-lodging.jpg,hotels.json + source/library_hotels_rows.csv
4e361328-1a85-4ef0-a60a-f89b937d81c2,hotel,5-star | luxury | Standard | BB,Yarkay Ihcl SeleQtions,Thimphu,02-339988,d2tbfo@dusit.com,https://wa.me/97502339988,https://res.cloudinary.com/dvivq8oji/image/upload/v1774153275/hotels/yarkay-ihcl-seleqtions.jpg,hotels.json + source/library_hotels_rows.csv
1242c57f-779e-42ef-ae8c-49d0f74f8b1a,hotel,3-star | standard | Standard | BB,Zeebar Resort,Samtse,05-365930,zeebarresort@gmail.com,https://wa.me/97505365930,,hotels.json + source/library_hotels_rows.csv
1bbc8cff-ed61-4ded-81e0-8d1d6c1b6122,hotel,5-star | luxury | Standard | BB,Zhiwa Ling Heritage,Paro,8271277/77482059,info@zhiwaling.com,https://wa.me/9758271277,https://res.cloudinary.com/dvivq8oji/image/upload/v1774148222/hotels/zhiwa-ling-heritage.jpg,hotels.json + source/library_hotels_rows.csv
71dcc0b6-ef3b-4161-bc0b-66249529015d,hotel,4-star | premium | Standard | BB,Zhiwaling Ascent,Thimphu,336491/336480,ascentgm@zhiwalingascent.com,,https://res.cloudinary.com/dvivq8oji/image/upload/v1774147992/hotels/zhiwaling-ascent.jpg,hotels.json + source/library_hotels_rows.csv
homestay-25,homestay,DOT certified VHS | 4 rooms | 8 beds,Bagos (Chencho) Homestay,Gasa,17817425,,https://wa.me/97517817425,,homestays.json
homestay-69,homestay,DOT certified VHS | 3 rooms | 6 beds,Bara Homestay,Paro,17710171,somyanday@gmail.com,https://wa.me/97517710171,,homestays.json
homestay-45,homestay,DOT certified VHS | 3 rooms | 6 beds,Bumpa Dema Homestay,Lhuentse,77714102 / 17303515,,https://wa.me/97577714102,,homestays.json
homestay-23,homestay,DOT certified VHS | 4 rooms | 8 beds,Chador Zangmo Homestay,Gasa,17422868,,https://wa.me/97517422868,,homestays.json
homestay-74,homestay,DOT certified VHS | 4 rooms | 8 beds,Chechey Homestay,Punakha,17545898,,https://wa.me/97517545898,,homestays.json
homestay-63,homestay,DOT certified VHS | 4 rooms | 7 beds,Chencho Dema Homestay,Paro,17675757,chenchodema5757@gmail.com,https://wa.me/97517675757,,homestays.json
homestay-68,homestay,DOT certified VHS | 1 rooms | 1 beds,Chencho Dorji Homestay,Paro,17824314,nchoki@yahoo.com,https://wa.me/97517824314,,homestays.json
homestay-34,homestay,DOT certified VHS | 4 rooms | 8 beds,Chhimmi Homestay,Haa,77240938,,https://wa.me/97577240938,,homestays.json
homestay-72,homestay,DOT certified VHS | 3 rooms | 6 beds,Chimi Lhakhang Homestay,Punakha,17851311,dagozam07@gmail.com,https://wa.me/97517851311,,homestays.json
homestay-75,homestay,DOT certified VHS | 3 rooms | 6 beds,Chimi Wangmo Homestay,Punakha,77606530,,https://wa.me/97577606530,,homestays.json
homestay-42,homestay,DOT certified VHS | 2 rooms | 4 beds,Chimi Yuden Homestay,Lhuentse,17576688,,https://wa.me/97517576688,,homestays.json
homestay-30,homestay,DOT certified VHS | 4 rooms | 8 beds,Choden Homestay,Haa,17657450,,https://wa.me/97517657450,,homestays.json
homestay-91,homestay,DOT certified VHS | 5 rooms | 10 beds,Chorten Dendup Homestay,Trashi Yangtse,17701156,,https://wa.me/97517701156,,homestays.json
homestay-124,homestay,DOT licensed (portal) | 3 rooms,Damchi Homestay,"Damchi / Kabjisa, Punakha",77212308,Kinleydema205@gmail.com,https://services.bhutan.travel/search/homestay/damchi-homestay,,homestays.json
homestay-38,homestay,DOT certified VHS | 4 rooms | 8 beds,Damcho Pem Homestay,Haa,17628873 / 17648468,,https://wa.me/97517628873,,homestays.json
homestay-95,homestay,DOT certified VHS | 3 rooms | 6 beds,Dawa Lham Homestay,Wangdue Phodrang,17845863,,https://wa.me/97517845863,,homestays.json
homestay-4,homestay,DOT certified VHS | 2 rooms | 4 beds,Dechen Gawa Homestay,Bumthang,17291600,bumthangchakhar@gmail.com,https://wa.me/97517291600,,homestays.json
homestay-12,homestay,DOT certified VHS | 4 rooms | 8 beds,Dechen Homestay,Bumthang,17917619 / 17383434,,https://wa.me/97517917619,,homestays.json
homestay-96,homestay,DOT certified VHS | 2 rooms | 4 beds,Dechen Om Homestay,Wangdue Phodrang,17870644,,https://wa.me/97517870644,,homestays.json
homestay-119,homestay,DOT certified VHS | 5 rooms | 10 beds,Dechen Peldon Homestay,Wangdue Phodrang,17527214,,https://wa.me/97517527214,,homestays.json
homestay-56,homestay,DOT certified VHS | 3 rooms | 6 beds,Deki Homestay,Paro,17610851,,https://wa.me/97517610851,,homestays.json
homestay-51,homestay,DOT certified VHS | 4 rooms | 8 beds,Deki Peldon Homestay,Lhuentse,17814374,,https://wa.me/97517814374,,homestays.json
homestay-18,homestay,DOT certified VHS | 3 rooms | 6 beds,Dekis Homestay,Chhukha,77678937,,https://wa.me/97577678937,,homestays.json
homestay-62,homestay,DOT certified VHS | 4 rooms | 8 beds,Dema Homestay,Paro,17628150,,https://wa.me/97517628150,,homestays.json
homestay-103,homestay,DOT certified VHS | 2 rooms | 4 beds,Dophu Wangmo Homestay,Wangdue Phodrang,17749283,,https://wa.me/97517749283,,homestays.json
homestay-70,homestay,DOT certified VHS | 3 rooms | 6 beds,Dorji Dema Homestay,Paro,17791416,sherabdorjee76@gmail.com,https://wa.me/97517791416,,homestays.json
homestay-104,homestay,DOT certified VHS | 3 rooms | 6 beds,Dorji Om Homestay,Wangdue Phodrang,17964102 / 77875586,,https://wa.me/97517964102,,homestays.json
homestay-94,homestay,DOT certified VHS | 3 rooms | 6 beds,Dorji Tse Homestay,Trongsa,77619923,tshodee90@gmail.com,https://wa.me/97577619923,,homestays.json
homestay-2,homestay,DOT certified VHS | 4 rooms | 8 beds,Dorjibee (Ugyen Lhamo) Homestay,Bumthang,77661132,chimmidelker88@gmail.com,https://wa.me/97577661132,,homestays.json
homestay-86,homestay,DOT certified VHS | 2 rooms | 4 beds,FAM Heritage Homestay,Punakha,17619962,tdorjinsb@gmail.com,https://wa.me/97517619962,,homestays.json
homestay-16,homestay,DOT certified VHS | 1 rooms | 2 beds,Gangkhap Homestay,Chhukha,77700153,,https://wa.me/97577700153,,homestays.json
homestay-57,homestay,DOT certified VHS | 3 rooms | 6 beds,Gatana Homestay,Paro,17580425,,https://wa.me/97517580425,,homestays.json
homestay-66,homestay,DOT certified VHS | 3 rooms | 6 beds,Gensa Homestay,Paro,17614157,,https://wa.me/97517614157,,homestays.json
homestay-105,homestay,DOT certified VHS | 4 rooms | 8 beds,Gyelmo Homestay,Wangdue Phodrang,17970585,,https://wa.me/97517970585,,homestays.json
homestay-77,homestay,DOT certified VHS | 3 rooms | 8 beds,Happiness Field Homestay,Punakha,17609998,yangchenkarma698@gmail.com,https://wa.me/97517609998,,homestays.json
homestay-33,homestay,DOT certified VHS | 3 rooms | 6 beds,Jam Tshering Homestay,Haa,17617782,,https://wa.me/97517617782,,homestays.json
homestay-92,homestay,DOT certified VHS | 4 rooms | 8 beds,Jigme Tenzin Homestay,Trashi Yangtse,17714103,,https://wa.me/97517714103,,homestays.json
homestay-21,homestay,DOT certified VHS | 2 rooms | 4 beds,Karma Homestay,Dagana,17691632,,https://wa.me/97517691632,,homestays.json
homestay-98,homestay,DOT certified VHS | 2 rooms | 4 beds,Karma Homestay,Wangdue Phodrang,17683831,klley89@gmail.com,https://wa.me/97517683831,,homestays.json
homestay-97,homestay,DOT certified VHS | 5 rooms | 10 beds,Karma Wangmo Homestay,Wangdue Phodrang,17683831 / 77234698,karmawangmohomestay@gmail.com,https://services.bhutan.travel/search/homestay/karma-wangmo-village-homestay-1,,homestays.json
homestay-24,homestay,DOT certified VHS | 4 rooms | 8 beds,Karma Yuden Homestay,Gasa,17408142,,https://wa.me/97517408142,,homestays.json
homestay-19,homestay,DOT certified VHS | 1 rooms | 2 beds,Kaydee Homestay,Chhukha,17589430,,https://wa.me/97517589430,,homestays.json
homestay-37,homestay,DOT certified VHS | 3 rooms | 6 beds,Kelzang Dawa Homestay,Haa,17610449,,https://wa.me/97517610449,,homestays.json
homestay-58,homestay,DOT certified VHS | 3 rooms | 6 beds,Kinley Lhamo Homestay,Paro,17609123,,https://wa.me/97517609123,,homestays.json
homestay-125,homestay,DOT licensed (portal) | 3 rooms,Kinley Om Homestay,Punakha,17775611,omkinley493@gmail.com,https://services.bhutan.travel/search/homestay/kinley-om-homestay,,homestays.json
homestay-29,homestay,DOT certified VHS | 3 rooms | 6 beds,Kinley Wangchuk Homestay,Haa,17654981,,https://wa.me/97517654981,,homestays.json
homestay-32,homestay,DOT certified VHS | 4 rooms | 8 beds,Kinley Wangmo Homestay,Haa,17810332,,https://wa.me/97517810332,,homestays.json
homestay-50,homestay,DOT certified VHS | 4 rooms | 8 beds,Kinzang Tobgay Homestay,Lhuentse,17626618,,https://wa.me/97517626618,,homestays.json
homestay-102,homestay,DOT certified VHS | 3 rooms | 6 beds,Kuenzang Choeling Homestay,Wangdue Phodrang,17364619 / 77379375,passangzangmo@gmail.com,https://wa.me/97517364619,,homestays.json
homestay-116,homestay,DOT certified VHS | 4 rooms | 8 beds,Kumbu Lhamo Homestay,Wangdue Phodrang,77807211,,https://wa.me/97577807211,,homestays.json
homestay-73,homestay,DOT certified VHS | 3 rooms | 6 beds,Lala Homestay,Punakha,17660506,,https://wa.me/97517660506,,homestays.json
homestay-76,homestay,DOT certified VHS | 4 rooms | 8 beds,Leki Wangmo Homestay,Punakha,17615212,,https://wa.me/97517615212,,homestays.json
homestay-8,homestay,DOT certified VHS | 2 rooms | 4 beds,Lemo Homestay,Bumthang,17670870,,https://wa.me/97517670870,,homestays.json
homestay-31,homestay,DOT certified VHS | 3 rooms | 6 beds,Lhaki Homestay,Haa,77639036,,https://wa.me/97577639036,,homestays.json
homestay-106,homestay,DOT certified VHS | 5 rooms | 10 beds,Lhakpa Homestay,Wangdue Phodrang,17518940,,https://wa.me/97517518940,,homestays.json
homestay-17,homestay,DOT certified VHS | 2 rooms | 4 beds,Lhamo Homestay,Chhukha,17933178,,https://wa.me/97517933178,,homestays.json
homestay-85,homestay,DOT certified VHS | 3 rooms | 6 beds,Lotay Gyeltshen Homestay,Punakha,17619315,,https://wa.me/97517619315,,homestays.json
homestay-83,homestay,DOT certified VHS | 3 rooms | 6 beds,Mendelgang Heritage Homestay,Punakha,17603474,mendegangheritagehome@gmail.com,https://wa.me/97517603474,,homestays.json
homestay-79,homestay,DOT certified VHS | 5 rooms | 7 beds,Mendrelgang Homestay,Punakha,77469174,,https://wa.me/97577469174,,homestays.json
homestay-87,homestay,DOT certified VHS | 3 rooms | 6 beds,Merak Homestay,Trashigang,17745042,,https://wa.me/97517745042,,homestays.json
homestay-88,homestay,DOT certified VHS | 3 rooms | 6 beds,Naktsang Homestay (Rangshikhar),Trashigang,17116766,dek_pel@yahoo.com,https://wa.me/97517116766,,homestays.json
homestay-22,homestay,DOT certified VHS | 4 rooms | 8 beds,Namgay Homestay,Gasa,17537744,,https://wa.me/97517537744,,homestays.json
homestay-28,homestay,DOT certified VHS | 3 rooms | 6 beds,Namgay Wangmo Homestay,Haa,77448319,,https://wa.me/97577448319,,homestays.json
homestay-46,homestay,DOT certified VHS | 2 rooms | 4 beds,Namgay Zam Homestay,Lhuentse,17788383,,https://wa.me/97517788383,,homestays.json
homestay-80,homestay,DOT certified VHS | 3 rooms | 6 beds,Namgay Zam Homestay,Punakha,17843335,tenzinom1995@gmail.com,https://wa.me/97517843335,,homestays.json
homestay-14,homestay,DOT certified VHS | 3 rooms | 6 beds,Ngawang Homestay,Bumthang,17622222 / 17345565,Aimhightour1762@gmai.com,https://wa.me/97517622222,,homestays.json
homestay-43,homestay,DOT certified VHS | 3 rooms | 6 beds,Norbu Homestay,Lhuentse,17310774,,https://wa.me/97517310774,,homestays.json
homestay-44,homestay,DOT certified VHS | 2 rooms | 4 beds,Norbu Lhaden Homestay,Lhuentse,17700848 / 17932885,,https://wa.me/97517700848,,homestays.json
homestay-65,homestay,DOT certified VHS | 3 rooms | 6 beds,Paro Kichu Homestay,Paro,17620695,killaychoki@gmail.com,https://wa.me/97517620695,,homestays.json
homestay-60,homestay,DOT certified VHS | 4 rooms | 8 beds,Paro Penlop Heritage Homestay,Paro,17622667,,https://wa.me/97517622667,,homestays.json
homestay-53,homestay,DOT certified VHS | 3 rooms | 6 beds,Paro Village View Homestay,Paro,77210636,,https://wa.me/97577210636,,homestays.json
homestay-100,homestay,DOT certified VHS | 4 rooms | 8 beds,Passang Zam Homestay,Wangdue Phodrang,17443219,passanghomestay@gmail.com,https://wa.me/97517443219,,homestays.json
homestay-107,homestay,DOT certified VHS | 5 rooms | 10 beds,Pem Homestay,Wangdue Phodrang,17736941,,https://wa.me/97517736941,,homestays.json
homestay-36,homestay,DOT certified VHS | 3 rooms | 6 beds,Pema Dema Homestay,Haa,77209984,,https://wa.me/97577209984,,homestays.json
homestay-1,homestay,DOT certified VHS | 5 rooms | 10 beds,Pema Lhazom Homestay,Bumthang,17292177,pemalhazom51@gmail.com,https://wa.me/97517292177,,homestays.json
homestay-71,homestay,DOT certified VHS | 3 rooms | 6 beds,Pema Wangchuk Homestay,Paro,77368059 / 17982509,,https://wa.me/97577368059,,homestays.json
homestay-84,homestay,DOT certified VHS | 2 rooms | 4 beds,Pema Zangmo Homestay,Punakha,17475742,,https://wa.me/97517475742,,homestays.json
homestay-118,homestay,DOT certified VHS | 3 rooms | 6 beds,Pemba Homestay,Wangdue Phodrang,17734049 / 17447754,peewang312@yahoo.com,https://wa.me/97517734049,,homestays.json
homestay-27,homestay,DOT certified VHS | 2 rooms | 4 beds,Phub Dem Homestay,Haa,77250421,,https://wa.me/97577250421,,homestays.json
homestay-108,homestay,DOT certified VHS | 3 rooms | 6 beds,Phub Gyeltshen Homestay,Wangdue Phodrang,77343118 / 17879831,,https://wa.me/97577343118,,homestays.json
homestay-109,homestay,DOT certified VHS | 3 rooms | 6 beds,Phub Lham Homestay,Wangdue Phodrang,17512152 / 77890836,Dechenma604@gmail.com,https://wa.me/97517512152,,homestays.json
homestay-110,homestay,DOT certified VHS | 5 rooms | 10 beds,Phub Lhamo Homestay,Wangdue Phodrang,77376000,,https://wa.me/97577376000,,homestays.json
homestay-41,homestay,DOT certified VHS | 3 rooms | 6 beds,Rinchen Yangtsho Homestay,Lhuentse,17813058,,https://wa.me/97517813058,,homestays.json
homestay-6,homestay,DOT certified VHS | 2 rooms | 4 beds,Sangay Dawa Homestay,Bumthang,77351570,,https://wa.me/97577351570,,homestays.json
homestay-127,homestay,DOT licensed (portal) | 4 rooms,Sangay Dema Home Stay,"Merak / Gengu, Trashigang",17261119,tashidorji1119@gmail.com,https://services.bhutan.travel/search/homestay/sangay-dema-home-stay,,homestays.json
homestay-67,homestay,DOT certified VHS | 3 rooms | 6 beds,Sangay Homestay,Paro,17969145,,https://wa.me/97517969145,,homestays.json
homestay-20,homestay,DOT certified VHS | 2 rooms | 4 beds,Sangay Lhaden Homestay,Dagana,17538263 / 17937371,,https://wa.me/97517538263,,homestays.json
homestay-111,homestay,DOT certified VHS | 2 rooms | 4 beds,Shakar Homestay,Wangdue Phodrang,77422570 / 17754508,Dekigawa995@gmail.com,https://wa.me/97577422570,,homestays.json
homestay-3,homestay,DOT certified VHS | 4 rooms | 8 beds,Sherab Doma Homestay,Bumthang,17723673,kamdex@gmail.com,https://wa.me/97517723673,,homestays.json
homestay-101,homestay,DOT certified VHS | 5 rooms | 10 beds,Sigay Homestay,Wangdue Phodrang,17995496 / 17841894,,https://wa.me/97517995496,,homestays.json
homestay-90,homestay,DOT certified VHS | 3 rooms | 3 beds,Sisina Homestay,Thimphu,17902417,,https://wa.me/97517902417,,homestays.json
homestay-82,homestay,DOT certified VHS | 3 rooms | 6 beds,Sonam Chenzom Homestay,Punakha,17605948,kinleyd2014@gmail.com,https://wa.me/97517605948,,homestays.json
homestay-15,homestay,DOT certified VHS | 4 rooms | 8 beds,Sonam Choki Homestay,Chhukha,17986512,,https://wa.me/97517986512,,homestays.json
homestay-122,homestay,DOT certified VHS | 4 rooms | 8 beds,Sonam Yangzom Homestay,Zhemgang,17878185,,https://wa.me/97517878185,,homestays.json
homestay-99,homestay,DOT certified VHS | 4 rooms | 8 beds,Sonam Yuden Homestay,Wangdue Phodrang,17625853,,https://wa.me/97517625853,,homestays.json
homestay-48,homestay,DOT certified VHS | 2 rooms | 4 beds,Sonam Zangmo Homestay,Lhuentse,17380638,,https://wa.me/97517380638,,homestays.json
homestay-49,homestay,DOT certified VHS | 3 rooms | 6 beds,Tashi Chozom Homestay,Lhuentse,17788394,,https://wa.me/97517788394,,homestays.json
homestay-26,homestay,DOT certified VHS | 4 rooms | 8 beds,Tashi Dechiling Homestay,Gasa,17696921,sonamyounten87@gmail.com,https://wa.me/97517696921,,homestays.json
homestay-61,homestay,DOT certified VHS | 2 rooms | 4 beds,Tashi Lhamo Homestay,Paro,17666293,,https://wa.me/97517666293,,homestays.json
homestay-47,homestay,DOT certified VHS | 2 rooms | 4 beds,Tashi Pelmo Homestay,Lhuentse,17695200,,https://wa.me/97517695200,,homestays.json
homestay-10,homestay,DOT certified VHS | 4 rooms | 8 beds,Tashi Wangmo / Ura (VHS),Bumthang,77639828 / 17639828,,https://wa.me/97577639828,,homestays.json
homestay-55,homestay,DOT certified VHS | 2 rooms | 3 beds,Terton Sherab Maebar Homestay,Paro,17841344,,https://wa.me/97517841344,,homestays.json
homestay-78,homestay,DOT certified VHS | 3 rooms | 6 beds,Thinley Wangmo Homestay,Punakha,17659143,,https://wa.me/97517659143,,homestays.json
homestay-93,homestay,DOT certified VHS | 3 rooms | 6 beds,Thukten Tshering Homestay,Trashi Yangtse,17659821,,https://wa.me/97517659821,,homestays.json
homestay-117,homestay,DOT certified VHS | 3 rooms | 6 beds,Tokha Menchu Homestay,Wangdue Phodrang,17512512 / 17253939,,https://wa.me/97517512512,,homestays.json
homestay-64,homestay,DOT certified VHS | 4 rooms | 8 beds,Travellers Homestay,Paro,17604517,,https://wa.me/97517604517,,homestays.json
homestay-120,homestay,DOT certified VHS | 2 rooms | 4 beds,Tsewang Buthri Homestay,Zhemgang,17545152,sonamyaden102@gmail.com,https://wa.me/97517545152,,homestays.json
homestay-59,homestay,DOT certified VHS | 4 rooms | 8 beds,Tshering Homestay,Paro,17687642,,https://wa.me/97517687642,,homestays.json
homestay-112,homestay,DOT certified VHS | 3 rooms | 6 beds,Tshering Lhamo Homestay,Wangdue Phodrang,17846102,Yeegadema123@gmail.com,https://wa.me/97517846102,,homestays.json
homestay-40,homestay,DOT certified VHS | 5 rooms | 10 beds,Tshering Mo Homestay,Lhuentse,17576688,,https://wa.me/97517576688,,homestays.json
homestay-121,homestay,DOT certified VHS | 3 rooms | 6 beds,Tshering Yuden Homestay,Zhemgang,77444780,chodentashi17@gmail.com,https://wa.me/97577444780,,homestays.json
homestay-5,homestay,DOT certified VHS | 3 rooms | 6 beds,Tshewang Choden Homestay,Bumthang,77757909,,https://wa.me/97577757909,,homestays.json
homestay-11,homestay,DOT certified VHS | 5 rooms | 10 beds,Tshomo Homestay (Dorjibee),Bumthang,17649947,dekidrodu@gmail.com,https://wa.me/97517649947,,homestays.json
homestay-9,homestay,DOT certified VHS | 4 rooms | 8 beds,Tshomo Homestay (Pangri),Bumthang,17861095,,https://wa.me/97517861095,,homestays.json
homestay-35,homestay,DOT certified VHS | 5 rooms | 10 beds,Ugyen Homestay,Haa,77265817,,https://wa.me/97577265817,,homestays.json
homestay-54,homestay,DOT certified VHS | 4 rooms | 8 beds,Ugyen Homestay,Paro,77665376,,https://wa.me/97577665376,,homestays.json
homestay-113,homestay,DOT certified VHS | 4 rooms | 8 beds,Wangchuk Dema Homestay,Wangdue Phodrang,17451374 / 17861601,wangchukdema174@gmail.com,https://wa.me/97517451374,,homestays.json
homestay-89,homestay,DOT certified VHS | 2 rooms | 4 beds,Wangpo Tshering Homestay,Trashigang,17356380,,https://wa.me/97517356380,,homestays.json
homestay-114,homestay,DOT certified VHS | 4 rooms | 8 beds,Yangka Homestay,Wangdue Phodrang,17846897,,https://wa.me/97517846897,,homestays.json
homestay-39,homestay,DOT certified VHS | 5 rooms | 10 beds,Yangkula Homestay,Lhuentse,17788454,,https://wa.me/97517788454,,homestays.json
homestay-123,homestay,DOT certified VHS | 5 rooms | 10 beds,Yeshi Choden Homestay,Zhemgang,17483910,,https://wa.me/97517483910,,homestays.json
homestay-13,homestay,DOT certified VHS | 3 rooms | 6 beds,Yeshi Nidup Homestay,Bumthang,17795211 / 17802028,,https://wa.me/97517795211,,homestays.json
homestay-7,homestay,DOT certified VHS | 4 rooms | 8 beds,Yeshi Wangmo Homestay,Bumthang,17235076,,https://wa.me/97517235076,,homestays.json
homestay-52,homestay,DOT certified VHS | 2 rooms | 4 beds,Yoezer Homestay (Thridangbi),Mongar,17644057,,https://wa.me/97517644057,,homestays.json
homestay-81,homestay,DOT certified VHS | 3 rooms | 6 beds,Yuwakha Homestay,Punakha,17623793 / 77623793,,https://wa.me/97517623793,,homestays.json
homestay-115,homestay,DOT certified VHS | 4 rooms | 8 beds,Zangmo Homestay,Wangdue Phodrang,17512474,,https://wa.me/97517512474,,homestays.json
homestay-126,homestay,DOT licensed (portal) | 3 rooms,Zomlingthang Homestay,"Zomlingthang, Punakha",17721172,pemazam1982@gmail.com,https://services.bhutan.travel/search/homestay/zomlingthang-homestay,,homestays.json
07e25add-7ac0-4636-9d31-e2c054311ae2,guide,Cultural Guide | unknown | English,Ajesh Mongar,Thimphu,17591624,,https://wa.me/97517591624,,guides.json
074b6c38-2813-49cf-a401-cb2f6292ecb5,guide,Cultural Guide | unknown | English,Arjun Kumar Rai,Thimphu,77251173,,https://wa.me/97577251173,,guides.json
01ea4a4f-8fd1-441e-8757-900f1e283af3,guide,Cultural Guide | unknown | English,Ashis Rai,Thimphu,17467931,,https://wa.me/97517467931,,guides.json
0642822d-704e-45da-bb93-201e5d2ae4c8,guide,Cultural Guide | unknown | English,Bali Man Saru,Thimphu,17920322,,https://wa.me/97517920322,,guides.json
0886897a-f88f-4590-8147-dd89f252bd21,guide,Cultural Guide | unknown | English,Bhim Bdr Gurung,Thimphu,77415377,,https://wa.me/97577415377,,guides.json
046bc5df-9328-48f4-a658-da551409bb6c,guide,Cultural Guide | unknown | English,Bijay Bajgai,Thimphu,17586380,,https://wa.me/97517586380,,guides.json
08398866-1aef-4f79-9a93-15e899996de3,guide,Cultural Guide | male | English,Bumpa Tenzin,Thimphu,17912228,,https://wa.me/97517912228,,guides.json
015daa38-71f0-4962-a3a8-e95b0dbbe907,guide,Cultural Guide | male | English,Chencho Dorji,Thimphu,17381449,,https://wa.me/97517381449,,guides.json
06059f18-4ab5-4c73-916f-822145492bc5,guide,Cultural & Trekking | male | English,Chencho Dorji,Thimphu,17306360,,https://wa.me/97517306360,,guides.json
05ab6ef3-b6cd-4651-88d7-3ea27bb75a7d,guide,Cultural Guide | male | English,Chhimi Dorji,Thimphu,77351940,,https://wa.me/97577351940,,guides.json
0796c35e-6255-4f92-9235-3bde408e3cfb,guide,Cultural Guide | female | English,Chimi Dem,Thimphu,17601664,,https://wa.me/97517601664,,guides.json
05f087c1-bf4c-4ba5-a73a-96a5413226b0,guide,Cultural Guide | male | English,Dawa Dakpa,Thimphu,77287523,,https://wa.me/97577287523,,guides.json
063290a2-d59e-446d-b621-163dff478255,guide,Cultural Guide | male | English,Dawa Yoezer,Thimphu,17743868,,https://wa.me/97517743868,,guides.json
02bd10a4-1ec0-4ac2-8a11-60b4a605bd79,guide,Cultural Guide | male | English,Dechen Tshering,Thimphu,17748195,,https://wa.me/97517748195,,guides.json
08b3c900-2e78-4eaa-9568-21ade0cb9a02,guide,Cultural & Trekking | male | English,Dendup Norbu,Thimphu,17667195,,https://wa.me/97517667195,,guides.json
05b2db05-d140-4608-bdb0-caf7d161786b,guide,Cultural & Trekking | male | English,Dorji Wangchuk,Thimphu,77213757,,https://wa.me/97577213757,,guides.json
06cc21e2-dea2-4f31-b9f7-118b5af2a92c,guide,Cultural & Trekking | unknown | English,Gyenden Jamtsho,Thimphu,17329148,,https://wa.me/97517329148,,guides.json
02e1c8e0-28cc-4427-8b17-2a2dc20ee60f,guide,Cultural Guide | unknown | English,Jamyang Kuenley,Thimphu,77259274,,https://wa.me/97577259274,,guides.json
03a92f52-4afa-4592-a0bf-9095ae9a5ceb,guide,Cultural Guide | male | English,Jigme Norbu,Thimphu,17614238,,https://wa.me/97517614238,,guides.json
05e88fa1-b44d-438d-b9de-3fe1be291a14,guide,Cultural Guide | male | English,Jigme Wangchuk,Thimphu,17436883,,https://wa.me/97517436883,,guides.json
02baebda-3633-4e69-af07-d861b9c4f6ca,guide,Cultural Guide | male | English,Jigme Yoezer,Thimphu,17709343,,https://wa.me/97517709343,,guides.json
05f762c0-9380-44b7-8b1e-73f89b09c580,guide,Cultural & Trekking | male | English,Karma Dendup,Thimphu,17640428,,https://wa.me/97517640428,,guides.json
0857038c-347f-4036-9ba2-9721211331a2,guide,Cultural Guide | female | English,Karma Zangmo,Thimphu,17832998,,https://wa.me/97517832998,,guides.json
00fb21f6-f6fd-442f-b576-f0ffb858ede5,guide,Cultural Guide | male | English,Kelzang Jigme,Thimphu,17840990,,https://wa.me/97517840990,,guides.json
0605127b-585c-4311-94e9-584a676f494c,guide,Cultural Guide | male | English,Kencho Chophel,Thimphu,77939599,,https://wa.me/97577939599,,guides.json
039564a8-ecf5-42fd-92dd-6bafe9e33d83,guide,Cultural & Trekking | male | English,Kezang Dawa,Thimphu,17534506,,https://wa.me/97517534506,,guides.json
056325c1-5399-4c7a-bdb3-3d6571d17e65,guide,Cultural Guide | unknown | English,Khandu,Thimphu,77350780,,https://wa.me/97577350780,,guides.json
09aa83c5-cad7-4241-8e70-308b2c16afcd,guide,Cultural Guide | unknown | English,Kharka Bahadur Rai,Thimphu,77439994,,https://wa.me/97577439994,,guides.json
068d13da-c2fc-443e-9bf8-b1248ac5036b,guide,Cultural & Trekking | unknown | English,Kiliya,Thimphu,17636425,,https://wa.me/97517636425,,guides.json
0345791b-be1d-4157-a238-cff7d89aecf0,guide,Cultural Guide | male | English,Kinlay Wangchuk,Thimphu,17492489,,https://wa.me/97517492489,,guides.json
